#unique_identifier_A	unique_identifier_B	alt_identifier_A	alt_identifier_B	alias_A	alias_B	interaction_detection_method	author	pmid	ncbi_taxid_A	ncbi_taxid_B	interaction_type	source_database	idinteraction_in_source_db	confidence_score	expansion_method	biological_role_A	biological_role_B	exp_role_A	exp_role_B	interactor_type_A	interactor_type_B	xrefs_A	xrefs_B	xrefs_interaction	annotations_A	annotations_B	annotations_interaction	ncbi_taxid_host_organism	parameters_interaction	creation_date	update_date	checksum_A	checksum_B	checksum_interaction	negative	features_A	features_B	stoichiometry_A	stoichiometry_B	participant_identification_method_A	participant_identification_method_B
innatedb:IDBG-27347	innatedb:IDBG-47369	ensembl:ENSG00000168036	ensembl:ENSG00000044115	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	uniprotkb:CTNA1_HUMAN|refseq:NP_001894|uniprotkb:P35221|refseq:NP_001277238|refseq:NP_001277239|refseq:NP_001277236|refseq:NP_001277241|hgnc:CTNNA1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Vogelmann et al. (2005)	pubmed:16219695	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114853	lpr:7|hpr:7|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-27347	innatedb:IDBG-66003	ensembl:ENSG00000168036	ensembl:ENSG00000121879	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	refseq:NP_006209|uniprotkb:P42336|uniprotkb:PK3CA_HUMAN|hgnc:PIK3CA(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Vogelmann et al. (2005)	pubmed:16219695	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114853	lpr:7|hpr:7|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-27347	innatedb:IDBG-47369	ensembl:ENSG00000168036	ensembl:ENSG00000044115	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	uniprotkb:CTNA1_HUMAN|refseq:NP_001894|uniprotkb:P35221|refseq:NP_001277238|refseq:NP_001277239|refseq:NP_001277236|refseq:NP_001277241|hgnc:CTNNA1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Vogelmann et al. (2005)	pubmed:16219695	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114854	lpr:7|hpr:7|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-27347	innatedb:IDBG-66003	ensembl:ENSG00000168036	ensembl:ENSG00000121879	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	refseq:NP_006209|uniprotkb:P42336|uniprotkb:PK3CA_HUMAN|hgnc:PIK3CA(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Vogelmann et al. (2005)	pubmed:16219695	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114854	lpr:7|hpr:7|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-31974	innatedb:IDBG-78386	ensembl:ENSG00000109320	ensembl:ENSG00000003402	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	uniprotkb:CFLAR_HUMAN|refseq:NP_001189444|refseq:NP_003870|uniprotkb:O15519|refseq:NP_001189445|refseq:NP_001120656|refseq:NP_001189446|refseq:NP_001120655|refseq:NP_001189447|refseq:NP_001189448|hgnc:CFLAR(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Li et al. (2003)	pubmed:13679070	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114855	lpr:1|hpr:1|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0396"(predetermined participant)
innatedb:IDBG-27347	innatedb:IDBG-11235	ensembl:ENSG00000168036	ensembl:ENSG00000080815	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	uniprotkb:P49768|uniprotkb:PSN1_HUMAN|refseq:NP_000012|refseq:NP_015557|hgnc:PSEN1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Serban et al. (2005)	pubmed:16126725	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114856	lpr:6|hpr:6|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-27347	innatedb:IDBG-38622	ensembl:ENSG00000168036	ensembl:ENSG00000039068	uniprotkb:CTNB1_HUMAN|refseq:NP_001895|uniprotkb:P35222|refseq:NP_001091679|refseq:NP_001091680|hgnc:CTNNB1(display_short)	uniprotkb:CADH1_HUMAN|refseq:NP_004351|uniprotkb:P12830|hgnc:CDH1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Serban et al. (2005)	pubmed:16126725	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114856	lpr:6|hpr:6|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-11235	innatedb:IDBG-38622	ensembl:ENSG00000080815	ensembl:ENSG00000039068	uniprotkb:P49768|uniprotkb:PSN1_HUMAN|refseq:NP_000012|refseq:NP_015557|hgnc:PSEN1(display_short)	uniprotkb:CADH1_HUMAN|refseq:NP_004351|uniprotkb:P12830|hgnc:CDH1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Serban et al. (2005)	pubmed:16126725	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114857	lpr:6|hpr:6|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-87102	innatedb:IDBG-140708	ensembl:ENSG00000166167	ensembl:ENSMUSG00000021025	uniprotkb:FBW1A_HUMAN|refseq:NP_378663|uniprotkb:Q9Y297|refseq:NP_001243785|refseq:NP_003930|hgnc:BTRC(display_short)	uniprotkb:IKBA_MOUSE|refseq:NP_035037|uniprotkb:Q9Z1E3|mgi:Nfkbia(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	O'Connor et al. (2004)	pubmed:15143182	taxid:9606(Human)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114858	lpr:1|hpr:1|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-31974	innatedb:IDBG-87893	ensembl:ENSG00000109320	ensembl:ENSG00000077150	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	uniprotkb:NFKB2_HUMAN|refseq:NP_001070962|uniprotkb:Q00653|refseq:NP_001248332|refseq:NP_002493|refseq:NP_001275653|hgnc:NFKB2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114859	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-31974	innatedb:IDBG-7609	ensembl:ENSG00000109320	ensembl:ENSG00000168884	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	refseq:NP_077285|uniprotkb:Q8NFZ5|uniprotkb:TNIP2_HUMAN|refseq:NP_001154999|refseq:NP_001278945|hgnc:TNIP2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114860	lpr:18|hpr:18|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-31974	innatedb:IDBG-66703	ensembl:ENSG00000109320	ensembl:ENSG00000107968	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	uniprotkb:M3K8_HUMAN|refseq:NP_005195|uniprotkb:P41279|refseq:NP_001231063|hgnc:MAP3K8(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114860	lpr:18|hpr:18|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2008/03/30	2008/03/30	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-7609	innatedb:IDBG-31974	ensembl:ENSG00000168884	ensembl:ENSG00000109320	refseq:NP_077285|uniprotkb:Q8NFZ5|uniprotkb:TNIP2_HUMAN|refseq:NP_001154999|refseq:NP_001278945|hgnc:TNIP2(display_short)	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114861	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-7609	innatedb:IDBG-31974	ensembl:ENSG00000168884	ensembl:ENSG00000109320	refseq:NP_077285|uniprotkb:Q8NFZ5|uniprotkb:TNIP2_HUMAN|refseq:NP_001154999|refseq:NP_001278945|hgnc:TNIP2(display_short)	uniprotkb:NFKB1_HUMAN|refseq:NP_003989|uniprotkb:P19838|refseq:NP_001158884|hgnc:NFKB1(display_short)	psi-mi:"MI:0059"(gst pull down)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114862	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-7609	innatedb:IDBG-66703	ensembl:ENSG00000168884	ensembl:ENSG00000107968	refseq:NP_077285|uniprotkb:Q8NFZ5|uniprotkb:TNIP2_HUMAN|refseq:NP_001154999|refseq:NP_001278945|hgnc:TNIP2(display_short)	uniprotkb:M3K8_HUMAN|refseq:NP_005195|uniprotkb:P41279|refseq:NP_001231063|hgnc:MAP3K8(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114863	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-7609	innatedb:IDBG-66703	ensembl:ENSG00000168884	ensembl:ENSG00000107968	refseq:NP_077285|uniprotkb:Q8NFZ5|uniprotkb:TNIP2_HUMAN|refseq:NP_001154999|refseq:NP_001278945|hgnc:TNIP2(display_short)	uniprotkb:M3K8_HUMAN|refseq:NP_005195|uniprotkb:P41279|refseq:NP_001231063|hgnc:MAP3K8(display_short)	psi-mi:"MI:0059"(gst pull down)	Lang et al. (2004)	pubmed:15169888	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114864	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0396"(predetermined participant)
innatedb:IDBG-127807	innatedb:IDBG-155271	ensembl:ENSMUSG00000024235	ensembl:ENSMUSG00000059866	uniprotkb:M3K8_MOUSE|refseq:NP_031772|uniprotkb:Q07174|mgi:Map3k8(display_short)	refseq:NP_620703|uniprotkb:Q99JG7|uniprotkb:TNIP2_MOUSE|mgi:Tnip2(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114865	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:10090	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-155271	innatedb:IDBG-195445	ensembl:ENSMUSG00000059866	ensembl:ENSMUSG00000028163	refseq:NP_620703|uniprotkb:Q99JG7|uniprotkb:TNIP2_MOUSE|mgi:Tnip2(display_short)	uniprotkb:NFKB1_MOUSE|refseq:NP_032715|uniprotkb:P25799|mgi:Nfkb1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lang et al. (2004)	pubmed:15169888	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114866	lpr:18|hpr:18|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:0	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-17914	innatedb:IDBG-22709	ensembl:ENSG00000134070	ensembl:ENSG00000142208	uniprotkb:IRAK2_HUMAN|refseq:NP_001561|uniprotkb:O43187|hgnc:IRAK2(display_short)	uniprotkb:AKT1_HUMAN|refseq:NP_001014432|uniprotkb:P31749|refseq:NP_001014431|refseq:NP_005154|hgnc:AKT1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Cenni et al. (2003)	pubmed:12906710	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114867	lpr:3|hpr:3|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-22709	innatedb:IDBG-64088	ensembl:ENSG00000142208	ensembl:ENSG00000115594	uniprotkb:AKT1_HUMAN|refseq:NP_001014432|uniprotkb:P31749|refseq:NP_001014431|refseq:NP_005154|hgnc:AKT1(display_short)	uniprotkb:IL1R1_HUMAN|refseq:NP_000868|uniprotkb:P14778|refseq:NP_001275635|hgnc:IL1R1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Cenni et al. (2003)	pubmed:12906710	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114868	lpr:3|hpr:3|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
innatedb:IDBG-17914	innatedb:IDBG-90782	ensembl:ENSG00000134070	ensembl:ENSG00000184216	uniprotkb:IRAK2_HUMAN|refseq:NP_001561|uniprotkb:O43187|hgnc:IRAK2(display_short)	uniprotkb:IRAK1_HUMAN|refseq:NP_001560|uniprotkb:P51617|refseq:NP_001020414|refseq:NP_001020413|hgnc:IRAK1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Rao et al. (2005)	pubmed:16024789	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114869	lpr:14|hpr:14|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/03/07	2010/03/07	-	-	-	false	-	-	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-205243	innatedb:IDBG-38622	ensembl:ENSMUSG00000006932	ensembl:ENSG00000039068	uniprotkb:CTNB1_MOUSE|refseq:NP_031640|uniprotkb:Q02248|refseq:NP_001159374|mgi:Ctnnb1(display_short)	uniprotkb:CADH1_HUMAN|refseq:NP_004351|uniprotkb:P12830|hgnc:CDH1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Serban et al. (2005)	pubmed:16126725	taxid:10090(Mouse)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114870	lpr:6|hpr:6|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:10090	-	2010/03/12	2010/03/12	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
innatedb:IDBG-205243	innatedb:IDBG-155522	ensembl:ENSMUSG00000006932	ensembl:ENSMUSG00000019969	uniprotkb:CTNB1_MOUSE|refseq:NP_031640|uniprotkb:Q02248|refseq:NP_001159374|mgi:Ctnnb1(display_short)	uniprotkb:P49769|uniprotkb:PSN1_MOUSE|refseq:NP_032969|mgi:Psen1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Serban et al. (2005)	pubmed:16126725	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114870	lpr:6|hpr:6|np:1|	spoke	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:10090	-	2010/03/12	2010/03/12	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0086"(polyclonal antibody western blot)
innatedb:IDBG-137672	innatedb:IDBG-203299	ensembl:ENSMUSG00000063358	ensembl:ENSMUSG00000018334	uniprotkb:MK01_MOUSE|refseq:NP_036079|uniprotkb:P63085|refseq:NP_001033752|mgi:Mapk1(display_short)	uniprotkb:KSR1_MOUSE|refseq:NP_038599|uniprotkb:Q61097|mgi:Ksr1(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Cacace et al. (1999)	pubmed:9858547	taxid:10090(Mouse)	taxid:10090(Mouse)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114871	lpr:3|hpr:3|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:10090	-	2010/02/28	2010/02/28	-	-	-	false	-	-	-	-	psi-mi:"MI:0421"(identification by antibody)	psi-mi:"MI:0705"(anti tag western blot)
innatedb:IDBG-17914	innatedb:IDBG-36980	ensembl:ENSG00000134070	ensembl:ENSG00000102974	uniprotkb:IRAK2_HUMAN|refseq:NP_001561|uniprotkb:O43187|hgnc:IRAK2(display_short)	uniprotkb:CTCF_HUMAN|refseq:NP_006556|uniprotkb:P49711|refseq:NP_001177951|hgnc:CTCF(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Kuzmin et al. (2005)	pubmed:15670593	taxid:9606(Human)	taxid:9606(Human)	psi-mi:"MI:0915"(physical association)	MI:0974(innatedb)	innatedb:IDB-114872	lpr:2|hpr:2|np:1|	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0319"(deoxyribonucleic acid)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:9606	-	2010/02/21	2010/02/21	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0113"(western blot)
